(-8.38218e-15,0)  (2.10942e-15,4.9058e-15)  (-8.38218e-15,8.54872e-15)  (-7.10543e-15,2.33147e-15)  (1.02141e-14,1.11022e-16)  (1.93179e-14,-1.59872e-14)  (-9.88098e-15,0)  (-2.30926e-14,4.44089e-15)  (-36.3899,-1.9984e-15)  (1.62093e-14,-1.77636e-15)  (2.17604e-14,6.38378e-15)  (-2.22045e-15,0)  (7.10543e-15,2.44249e-15)  (-1.15463e-14,1.33227e-15)  (6.67522e-15,-5.32907e-15)  (6.43929e-15,2.81025e-16)  (-2.22045e-15,3.55271e-15)  (7.10543e-15,0)  (4.21885e-15,1.33227e-15)  (2.66454e-15,4.44089e-16)  (6.27276e-15,-3.10862e-15)  (-2.44249e-15,-5.9952e-15)  (-2.66454e-15,5.55112e-16)  (5.77316e-15,-1.33227e-15)  (1.42109e-14,-1.11022e-15)  (7.54952e-15,3.55271e-15)  (-2.15106e-16,8.43769e-15)  (5.9952e-15,-1.11022e-16)  (-7.99361e-15,-4.88498e-15)  (-2.88658e-15,-7.10543e-15)  (1.77636e-14,-4.44089e-15)  (4.44089e-16,2.22045e-16)  
(-1.90958e-14,5.9952e-15)  (-5.32907e-15,6.66134e-15)  (-1.38778e-14,3.33067e-15)  (-1.5099e-14,-2.77556e-15)  (2.21489e-14,3.9968e-15)  (2.32037e-14,1.01585e-14)  (-1.5099e-14,1.77636e-15)  (-8.88178e-15,5.32907e-15)  (1.72085e-14,-2.22045e-16)  (-35.4139,0)  (-1.11022e-14,1.55431e-15)  (-1.33227e-15,1.77636e-15)  (-1.15463e-14,2.22045e-15)  (4.44089e-16,-7.54952e-15)  (-3.49026e-15,-3.44169e-15)  (6.66134e-16,-9.27036e-15)  (3.10862e-15,2.22045e-15)  (-2.498e-15,0)  (-1.11022e-16,-3.9968e-15)  (8.88178e-16,5.21805e-15)  (1.55431e-15,-1.33227e-15)  (8.88178e-15,8.32667e-15)  (9.21485e-15,-6.66134e-16)  (-3.16414e-15,6.10623e-16)  (1.94844e-14,-7.10543e-15)  (9.32587e-15,1.249e-15)  (-4.44089e-16,1.11022e-15)  (1.55431e-14,-4.88498e-15)  (-7.54952e-15,-3.55271e-15)  (8.88178e-16,5.32907e-15)  (1.73195e-14,4.10783e-15)  (-1.19904e-14,4.44089e-16)  
(-8.43769e-15,8.43769e-15)  (-9.32587e-15,-1.9984e-15)  (-5.38458e-15,-9.76996e-15)  (4.44089e-15,1.55431e-15)  (-2.55351e-15,-6.16174e-15)  (9.99201e-16,2.66454e-15)  (1.9984e-14,1.22125e-15)  (-1.33782e-14,8.88178e-16)  (1.86517e-14,-7.32747e-15)  (-1.24345e-14,6.66134e-16)  (-23.1888,5.32907e-15)  (3.59712e-14,-8.43769e-15)  (-5.88418e-15,2.77556e-15)  (1.93179e-14,1.11022e-16)  (2.66454e-15,-3.55271e-15)  (8.77076e-15,1.9984e-15)  (4.10783e-15,-3.77476e-15)  (2.66454e-15,2.22045e-15)  (-6.21725e-15,-5.9952e-15)  (9.88098e-15,6.43929e-15)  (-5.88418e-15,6.80012e-15)  (2.44249e-15,-7.54952e-15)  (-1.11022e-15,-1.88738e-15)  (-8.88178e-16,4.21885e-15)  (1.62093e-14,3.44169e-15)  (5.38458e-15,-7.81319e-15)  (-8.88178e-16,-3.55271e-15)  (1.13243e-14,-1.55431e-15)  (-7.88258e-15,-2.16493e-15)  (-3.77476e-15,6.21725e-15)  (-1.90958e-14,1.42109e-14)  (1.59872e-14,-5.70377e-15)  
(7.77156e-15,-3.44169e-15)  (-1.95399e-14,6.88338e-15)  (-5.55112e-15,0)  (6.71685e-15,1.43219e-14)  (-2.27596e-15,4.44089e-16)  (-1.88738e-15,-5.07927e-15)  (1.08802e-14,-5.9952e-15)  (1.66256e-14,-3.33067e-15)  (-2.22045e-15,6.66134e-16)  (-1.9984e-15,-5.55112e-16)  (3.27516e-14,7.54952e-15)  (-21.7489,2.66454e-15)  (2.88658e-15,4.44089e-16)  (2.06501e-14,2.22045e-15)  (-7.77156e-16,9.99201e-15)  (3.55271e-15,-4.44089e-16)  (-2.33147e-15,3.55271e-15)  (5.55112e-15,-2.44249e-15)  (-4.21885e-15,5.21805e-15)  (8.43769e-15,4.49293e-16)  (-1.24345e-14,-1.77636e-15)  (-3.94129e-15,2.55351e-15)  (7.10543e-15,3.10862e-15)  (-3.66374e-15,-5.17511e-15)  (1.91513e-14,1.94289e-15)  (1.29896e-14,5.82867e-15)  (-6.66134e-16,3.77476e-15)  (-2.22045e-16,-4.10783e-15)  (-2.22045e-15,5.30131e-15)  (1.8284e-15,3.9968e-15)  (-1.06581e-14,2.55351e-15)  (1.59872e-14,-1.07241e-14)  
(-4.996e-16,-4.30211e-15)  (6.83481e-15,5.55112e-17)  (-4.21885e-15,2.35922e-15)  (0,-1.9984e-15)  (-1.55431e-15,1.97065e-15)  (3.88578e-16,-6.77236e-15)  (-3.27516e-15,2.77556e-15)  (-1.7486e-14,1.88738e-15)  (6.88338e-15,-4.38538e-15)  (-1.15463e-14,-4.88498e-15)  (-4.88498e-15,-4.08007e-15)  (4.10783e-15,-1.9984e-15)  (-11.0416,4.32987e-15)  (1.11022e-15,-1.33227e-15)  (-5.55112e-16,-8.88178e-16)  (-3.60822e-15,-7.16094e-15)  (1.9984e-15,-1.33227e-15)  (-5.16254e-15,-3.10862e-15)  (-4.44089e-15,3.69149e-15)  (3.38618e-15,2.10942e-15)  (4.77396e-15,3.05311e-15)  (-4.44089e-15,2.22045e-15)  (-3.9968e-15,-7.21645e-16)  (-6.88338e-15,-3.33067e-15)  (8.88178e-16,2.33147e-15)  (8.54872e-15,2.33147e-15)  (1.11022e-15,-4.19109e-15)  (-3.96905e-15,9.04832e-15)  (1.08802e-14,-2.66454e-15)  (1.38778e-15,-3.33067e-16)  (1.28231e-14,-2.10075e-15)  (-7.49401e-15,-2.22045e-16)  
(-3.88578e-15,-2.38698e-15)  (2.43555e-14,2.33147e-15)  (-4.05231e-15,-1.83187e-15)  (5.77316e-15,-6.35603e-15)  (-5.32907e-15,-2.33147e-15)  (3.55271e-15,-8.67362e-16)  (-2.14828e-14,6.93889e-16)  (-1.19071e-14,-2.22045e-16)  (-1.44329e-14,-1.11022e-16)  (7.77156e-16,3.21965e-15)  (1.87628e-14,0)  (2.02061e-14,-3.83027e-15)  (1.9984e-15,2.22045e-15)  (-9.80732,5.02376e-15)  (1.05471e-15,2.22045e-15)  (4.21885e-15,-2.94209e-15)  (-2.33147e-15,4.44089e-16)  (5.21805e-15,-1.11022e-15)  (4.44089e-16,-6.66134e-16)  (-3.94129e-15,-2.92821e-15)  (4.21885e-15,-5.32907e-15)  (4.88498e-15,-1.60982e-15)  (-9.54792e-15,-3.77476e-15)  (-8.88178e-15,3.16414e-15)  (4.55191e-15,2.44249e-15)  (2.04281e-14,-1.9984e-15)  (5.77316e-15,-4.16334e-15)  (5.75928e-15,-6.88338e-15)  (6.60583e-15,1.16573e-15)  (3.9968e-15,3.60822e-15)  (1.19349e-14,1.60982e-15)  (1.29341e-14,1.9984e-15)  
(-4.39926e-15,1.02245e-14)  (-2.66454e-15,-6.66828e-15)  (3.84068e-15,-7.20257e-15)  (1.70697e-15,-1.00787e-14)  (1.30798e-15,-3.00801e-15)  (2.16147e-15,-3.98986e-15)  (5.47652e-15,2.60209e-16)  (-7.14359e-15,2.534e-15)  (5.3926e-15,2.40346e-15)  (1.17419e-16,6.23113e-15)  (-1.76248e-15,4.4062e-15)  (-2.11636e-16,-6.20337e-15)  (-1.73125e-15,1.97758e-15)  (3.08868e-15,-3.31679e-15)  (-0.550978,-1.3739e-15)  (2.52576e-15,-5.27009e-15)  (1.70003e-15,1.13798e-15)  (-4.38538e-15,-5.89633e-15)  (-3.47812e-15,-4.86416e-15)  (1.31839e-15,4.1217e-15)  (-2.13024e-15,2.3731e-15)  (3.25434e-15,-1.45717e-15)  (1.55084e-15,7.97973e-16)  (-1.26635e-16,-1.23859e-15)  (2.38698e-15,-2.92127e-15)  (1.83881e-15,-5.8599e-15)  (-9.87058e-16,-8.84189e-15)  (-1.60288e-15,7.42462e-16)  (-7.07767e-15,-6.47399e-15)  (-4.21364e-15,-7.56339e-16)  (-2.5327e-16,1.19522e-14)  (-8.39172e-15,-2.44596e-15)  
(-7.20344e-15,3.8719e-15)  (7.56339e-15,-2.44943e-15)  (1.04678e-14,7.88605e-15)  (-1.30347e-14,8.1532e-16)  (1.17649e-14,-1.01863e-14)  (3.03924e-15,-5.08621e-15)  (-3.73399e-15,4.0714e-15)  (-8.20177e-15,-8.00922e-15)  (4.97519e-15,-3.82002e-15)  (2.5804e-15,6.74807e-15)  (1.16929e-14,1.28716e-15)  (2.80678e-15,1.27329e-14)  (-1.32273e-15,4.26222e-15)  (2.38004e-15,4.62044e-15)  (3.45557e-15,4.5762e-15)  (-0.303971,-1.08941e-15)  (-4.1165e-15,-3.86149e-15)  (-1.68615e-15,1.86309e-15)  (9.45424e-16,-2.18575e-16)  (5.4852e-15,2.19963e-15)  (-3.14679e-15,9.88792e-16)  (2.66454e-15,-1.95677e-15)  (-1.35742e-15,-6.45989e-15)  (-1.98452e-15,-5.62332e-15)  (-5.70724e-16,1.61676e-15)  (3.44169e-15,1.35308e-16)  (-1.55978e-14,2.9074e-15)  (2.95076e-15,4.30146e-15)  (-5.68989e-15,-9.00538e-16)  (-9.3957e-16,-3.97512e-15)  (6.80792e-15,-3.81444e-15)  (-1.9082e-15,9.70404e-15)  
(1.83187e-15,4.62477e-15)  (6.55032e-15,2.5778e-15)  (-5.25968e-15,1.55154e-14)  (7.54952e-15,3.33067e-16)  (-1.72085e-15,-6.245e-16)  (-5.27356e-15,1.63758e-15)  (2.77556e-15,3.10862e-15)  (-1.09357e-14,3.33067e-15)  (1.11022e-15,-2.96291e-15)  (5.82867e-15,-4.84335e-15)  (-2.33147e-15,2.498e-16)  (-1.66533e-15,-6.60583e-15)  (-3.96905e-15,2.83107e-15)  (-2.85882e-15,-3.77476e-15)  (2.96985e-15,-1.66533e-16)  (-6.68909e-15,2.80331e-15)  (3.73095,-2.69229e-15)  (6.99441e-15,1.05471e-15)  (-2.77556e-16,-4.44089e-16)  (-4.98213e-15,8.43769e-15)  (7.20257e-15,5.70377e-15)  (-1.38778e-15,-6.33521e-15)  (9.10383e-15,1.38778e-16)  (1.14353e-14,8.88178e-16)  (4.96131e-15,6.245e-15)  (4.02456e-15,2.22045e-15)  (2.77556e-16,-2.48412e-15)  (-7.33441e-15,-4.38538e-15)  (7.78544e-15,-2.22045e-15)  (-3.55271e-15,8.09075e-15)  (-2.60902e-15,2.96985e-15)  (-3.10862e-15,2.30371e-15)  
(9.24955e-15,8.88178e-16)  (1.28786e-14,3.76088e-15)  (-1.40443e-14,-3.94476e-15)  (1.10606e-14,-5.71765e-15)  (9.76996e-15,2.80331e-15)  (3.16414e-15,-5.16687e-15)  (-6.16174e-15,1.88738e-15)  (-3.58047e-15,-2.72005e-15)  (6.99441e-15,-2.27596e-15)  (-2.72352e-15,7.21645e-16)  (8.27116e-15,-2.05391e-15)  (2.85882e-15,-1.9984e-15)  (-4.60743e-15,-6.66134e-16)  (-1.05471e-15,4.44089e-16)  (-6.10623e-15,5.31519e-15)  (-2.60902e-15,-1.08247e-15)  (5.66214e-15,-8.88178e-16)  (4.81761,-2.44249e-15)  (1.38778e-15,6.10623e-16)  (3.16414e-15,1.9984e-15)  (4.16334e-16,5.31519e-15)  (4.71845e-15,-3.88578e-15)  (9.99201e-15,1.11022e-15)  (-1.11022e-15,-4.44089e-16)  (1.49603e-14,-3.34455e-15)  (6.95277e-15,-7.07767e-16)  (-4.38538e-15,5.06539e-16)  (5.86337e-15,-4.10783e-15)  (8.84709e-15,4.19109e-15)  (-1.11022e-16,-8.82627e-15)  (4.71845e-15,-3.66374e-15)  (5.09315e-15,1.71477e-15)  
(-3.88578e-16,6.77236e-15)  (2.77556e-16,1.55431e-15)  (-6.66134e-16,-3.66374e-15)  (-6.38378e-15,-1.19904e-14)  (1.27676e-15,3.10862e-15)  (8.60423e-15,3.88578e-15)  (2.22045e-15,2.16493e-15)  (2.33147e-15,-8.88178e-16)  (-3.38618e-15,-1.33227e-15)  (2.58127e-15,5.32907e-15)  (-8.88178e-16,-7.71605e-15)  (-6.10623e-15,-2.55351e-15)  (-1.22125e-15,-5.9952e-15)  (-4.05231e-15,5.55112e-17)  (-2.67841e-15,4.66294e-15)  (-5.55112e-16,9.99201e-16)  (1.44329e-15,-7.77156e-16)  (-1.88738e-15,-5.55112e-16)  (9.78967,-8.88178e-16)  (-6.10623e-16,1.98452e-15)  (5.19029e-15,8.9373e-15)  (-1.11022e-15,-3.55271e-15)  (-2.22045e-15,8.63198e-15)  (4.66294e-15,-5.46785e-15)  (8.38218e-15,1.9984e-15)  (-4.996e-15,-1.66533e-15)  (-5.4956e-15,-1.249e-15)  (1.11022e-15,-1.40443e-14)  (1.39819e-15,2.01228e-15)  (-3.77476e-15,-2.72005e-15)  (-1.77636e-15,3.747e-15)  (-3.2474e-15,1.11022e-16)  
(3.94129e-15,-1.77636e-15)  (6.55032e-15,-5.44009e-15)  (6.66134e-16,-2.75474e-15)  (-5.55112e-15,-2.33147e-15)  (1.11022e-15,-3.9968e-15)  (-4.88498e-15,3.33761e-15)  (-2.44249e-15,4.94049e-15)  (5.32907e-15,-5.58581e-15)  (4.55191e-15,-5.10703e-15)  (6.66134e-16,-4.7462e-15)  (9.71445e-15,-4.44089e-15)  (2.88658e-15,5.53377e-16)  (4.996e-16,9.4369e-16)  (-6.27276e-15,5.44009e-15)  (2.83107e-15,-4.71845e-15)  (8.10463e-15,-3.27516e-15)  (-3.77476e-15,-5.32907e-15)  (2.10942e-15,1.11022e-16)  (5.55112e-17,-2.38004e-15)  (10.5454,-4.44089e-16)  (9.99201e-16,-4.66294e-15)  (-8.88178e-16,-1.9984e-15)  (6.10623e-15,-2.3731e-15)  (3.10862e-15,-6.10623e-15)  (1.38223e-14,6.66134e-15)  (7.10543e-15,-1.22125e-15)  (-6.99441e-15,-3.60822e-15)  (-1.55431e-15,-3.42781e-15)  (-7.21645e-16,3.27516e-15)  (5.80092e-15,-7.53564e-15)  (1.55431e-15,8.60423e-16)  (1.52656e-14,1.90126e-15)  
(8.75688e-15,1.10884e-14)  (-1.03251e-14,8.27116e-15)  (-1.16573e-14,2.7478e-15)  (-2.77556e-16,4.44089e-15)  (-1.54321e-14,-4.44089e-16)  (4.44089e-15,-1.11022e-16)  (-8.88178e-16,6.12357e-15)  (4.44089e-16,6.55032e-15)  (2.85882e-15,1.77636e-15)  (5.55112e-16,2.22045e-16)  (-3.33067e-15,-1.69309e-15)  (-8.43769e-15,4.996e-15)  (8.65974e-15,1.11022e-16)  (7.10543e-15,4.66294e-15)  (2.22045e-16,-4.996e-15)  (3.77476e-15,4.21885e-15)  (4.16334e-15,-2.55351e-15)  (2.22045e-15,-6.66134e-16)  (4.21885e-15,-7.54952e-15)  (-4.996e-16,1.77636e-15)  (16.2114,8.88178e-16)  (3.10862e-15,2.66454e-15)  (1.11022e-15,3.9968e-15)  (1.46549e-14,2.77556e-15)  (1.08802e-14,-4.44089e-16)  (5.82867e-15,-3.33067e-16)  (5.21805e-15,1.35447e-14)  (4.05231e-15,-1.05471e-15)  (-6.66134e-15,3.9968e-15)  (1.41553e-15,-5.50948e-15)  (-1.55431e-14,7.21645e-16)  (1.77636e-15,5.13912e-16)  
(1.22125e-14,-1.38223e-14)  (8.10463e-15,-9.15934e-16)  (-4.88498e-15,5.88418e-15)  (3.21965e-15,7.16094e-15)  (-5.44009e-15,-8.88178e-16)  (5.32907e-15,1.77636e-15)  (-3.55271e-15,6.66134e-16)  (-2.44249e-15,6.99441e-15)  (-2.88658e-15,3.88578e-15)  (8.65974e-15,-7.82707e-15)  (1.33227e-15,3.55271e-15)  (1.16573e-15,-2.22045e-16)  (-6.21725e-15,-6.88338e-15)  (8.99281e-15,3.27516e-15)  (7.32747e-15,3.9968e-15)  (2.10942e-15,0)  (4.21885e-15,8.60423e-15)  (0,3.10862e-15)  (1.77636e-15,1.9984e-15)  (-3.77476e-15,5.55112e-16)  (3.10862e-15,-4.44089e-16)  (17.2896,-1.77636e-15)  (1.28786e-14,2.33147e-15)  (-1.42109e-14,2.22045e-16)  (2.09832e-14,-2.10942e-15)  (1.03251e-14,-1.77636e-15)  (4.19109e-15,2.88658e-15)  (-4.21885e-15,-1.33227e-15)  (1.22125e-15,6.70991e-15)  (1.16712e-14,9.10383e-15)  (6.66134e-16,1.02696e-15)  (4.4964e-15,2.05391e-15)  
(6.21725e-15,4.44089e-15)  (-1.24345e-14,9.32587e-15)  (-9.65894e-15,3.67761e-15)  (1.23235e-14,2.66454e-15)  (-3.10862e-15,-1.33227e-15)  (-4.44089e-16,5.34642e-15)  (-4.44089e-15,-5.75928e-15)  (-1.55431e-15,-7.21645e-15)  (-2.88658e-15,4.10783e-15)  (2.77556e-15,8.16014e-15)  (1.33227e-15,-1.11022e-16)  (4.66294e-15,-1.33227e-15)  (-3.77476e-15,-1.11022e-16)  (-7.54952e-15,1.77636e-15)  (3.33067e-16,-1.9984e-15)  (-5.9952e-15,4.82947e-15)  (3.9968e-15,2.44249e-15)  (5.77316e-15,-8.88178e-16)  (-2.66454e-15,-9.99201e-16)  (4.44089e-16,-2.16493e-15)  (-8.43769e-15,3.55271e-15)  (1.15463e-14,1.66533e-15)  (32.8774,-3.9968e-15)  (-3.10862e-15,3.10862e-15)  (8.32667e-15,-8.65974e-15)  (1.77636e-15,-3.23352e-15)  (1.13243e-14,8.88178e-16)  (4.44089e-15,3.10862e-15)  (-2.66454e-15,-3.77476e-15)  (3.60822e-15,-1.66533e-15)  (-1.85962e-14,-4.27436e-15)  (-3.85803e-15,-2.44249e-15)  
(4.44089e-15,-7.88258e-15)  (-4.27436e-15,1.33227e-15)  (-8.88178e-16,2.22045e-15)  (7.54952e-15,7.10543e-15)  (1.33227e-15,-1.11022e-16)  (7.99361e-15,4.44089e-16)  (0,2.52576e-15)  (-6.66134e-16,-1.11022e-15)  (7.66054e-15,5.10703e-15)  (-4.32987e-15,0)  (-4.66294e-15,-1.11022e-16)  (-3.66374e-15,2.62724e-15)  (-7.10543e-15,1.77636e-15)  (-1.02141e-14,-4.88498e-15)  (1.05471e-15,5.10703e-15)  (-2.44249e-15,2.6229e-15)  (1.15463e-14,-8.88178e-16)  (-3.55271e-15,4.66294e-15)  (5.9952e-15,-5.55112e-16)  (-3.55271e-15,2.88658e-15)  (6.66134e-15,3.10862e-15)  (-1.77636e-14,-3.21965e-15)  (-1.77636e-15,-4.08007e-15)  (32.9825,-2.44249e-15)  (1.26565e-14,4.66294e-15)  (2.66454e-15,0)  (5.77316e-15,-2.66454e-15)  (-7.10543e-15,8.88178e-16)  (-5.4956e-15,2.44249e-15)  (4.44089e-16,3.10862e-15)  (-1.04361e-14,-6.66134e-15)  (-3.10862e-15,2.83107e-15)  
(-2.66454e-15,8.88178e-15)  (7.10543e-15,-5.77316e-15)  (3.33067e-15,1.33227e-15)  (-6.99441e-15,-1.08802e-14)  (5.9952e-15,-4.21885e-15)  (2.38698e-14,-9.99201e-16)  (1.77636e-15,1.08802e-14)  (-1.5099e-14,-3.10862e-15)  (1.5099e-14,6.43929e-15)  (1.98175e-14,4.44089e-15)  (1.35447e-14,3.77476e-15)  (2.31482e-14,-5.88418e-15)  (7.99361e-15,-6.21725e-15)  (6.66134e-15,5.55112e-16)  (4.44089e-15,5.32907e-15)  (3.9968e-15,8.88178e-16)  (7.54952e-15,-4.21885e-15)  (1.19904e-14,1.33227e-15)  (9.35363e-15,-1.77636e-15)  (1.63203e-14,-6.21725e-15)  (9.76996e-15,8.88178e-16)  (1.63203e-14,-7.77156e-15)  (1.19904e-14,8.88178e-15)  (7.10543e-15,-1.77636e-15)  (46.7035,-2.66454e-15)  (-7.03881e-14,2.66454e-15)  (-1.64313e-14,2.66454e-15)  (-2.13163e-14,-7.10543e-15)  (-2.43139e-14,1.48492e-15)  (-3.77476e-14,0)  (-2.22045e-15,4.44089e-15)  (1.83187e-14,4.27436e-15)  
(1.15463e-14,-2.22045e-15)  (-2.04281e-14,5.82867e-15)  (-3.9968e-15,-3.33067e-16)  (7.21645e-15,1.33227e-15)  (1.39888e-14,5.10703e-15)  (9.10383e-15,-1.55431e-15)  (1.88738e-14,-1.77636e-15)  (5.32907e-15,-2.66454e-15)  (1.37668e-14,3.55271e-15)  (1.46549e-14,-2.30371e-15)  (5.10703e-15,9.52016e-15)  (9.76996e-15,-6.43929e-15)  (5.9952e-15,-2.88658e-15)  (1.15463e-14,4.44089e-15)  (1.77636e-15,8.43769e-15)  (-1.77636e-15,-5.32907e-15)  (6.88338e-15,1.88738e-15)  (7.77156e-15,2.44249e-15)  (-1.55431e-15,-2.22045e-15)  (2.66454e-15,-4.44089e-15)  (1.44329e-14,5.9952e-15)  (1.02141e-14,4.44089e-15)  (-2.77556e-15,3.21965e-15)  (-2.66454e-15,8.88178e-16)  (-7.06102e-14,1.77636e-15)  (49.1375,-8.43769e-15)  (3.55271e-15,1.06581e-14)  (-8.88178e-15,-1.44329e-15)  (3.55271e-15,1.33227e-15)  (-1.92832e-14,-5.16254e-15)  (4.21885e-15,-1.80411e-15)  (-1.46549e-14,1.77636e-15)  
(1.4877e-14,-1.15463e-14)  (-2.04281e-14,8.88178e-16)  (-6.21725e-15,-4.44089e-16)  (-1.68754e-14,-7.21645e-15)  (-1.33227e-15,3.55271e-15)  (3.88578e-15,3.10862e-15)  (-1.74305e-14,3.21965e-15)  (-5.88418e-15,5.38458e-15)  (-3.28904e-15,-3.9968e-15)  (-1.77636e-15,-1.33227e-15)  (2.22045e-16,0)  (-3.55271e-15,-9.76996e-15)  (-1.33227e-15,6.93889e-15)  (6.43929e-15,4.996e-15)  (-2.9976e-15,7.52176e-15)  (-7.60503e-15,-3.55271e-15)  (-3.55271e-15,3.9968e-15)  (-8.88178e-15,1.33227e-15)  (-4.77396e-15,8.88178e-16)  (-9.76996e-15,4.44089e-15)  (3.10862e-15,-1.02141e-14)  (2.44249e-15,-1.33227e-15)  (9.32587e-15,5.32907e-15)  (5.32907e-15,3.55271e-15)  (-7.54952e-15,-4.44089e-15)  (-1.42109e-14,0)  (55.6863,8.88178e-15)  (0,-3.10862e-15)  (1.06581e-14,-1.77636e-15)  (-2.88658e-15,2.66454e-15)  (6.21725e-15,6.43929e-15)  (2.4869e-14,-2.47025e-15)  
(1.04361e-14,1.15463e-14)  (5.77316e-15,-4.44089e-15)  (-6.66134e-15,2.22045e-15)  (3.55271e-15,2.66454e-15)  (-8.65974e-15,1.33227e-15)  (-1.23235e-14,-8.43769e-15)  (-9.76996e-15,-4.21885e-15)  (2.88658e-15,-7.54952e-15)  (3.55271e-15,4.10783e-15)  (1.77636e-14,4.44089e-15)  (1.15463e-14,5.77316e-15)  (0,4.44089e-15)  (-6.99441e-15,-4.55191e-15)  (6.96665e-15,6.21725e-15)  (-7.10543e-15,0)  (6.43929e-15,-3.88578e-15)  (-4.88498e-15,5.77316e-15)  (2.66454e-15,1.77636e-15)  (0,4.88498e-15)  (-1.11022e-16,7.54952e-15)  (1.27676e-15,0)  (-5.32907e-15,5.32907e-15)  (5.10703e-15,-8.88178e-15)  (-5.32907e-15,3.55271e-15)  (-1.24345e-14,1.77636e-15)  (-6.21725e-15,-4.44089e-15)  (-2.66454e-15,4.88498e-15)  (56.2121,7.10543e-15)  (4.31599e-15,-4.66294e-15)  (-4.44089e-16,2.91434e-16)  (2.66454e-15,6.66134e-15)  (1.15463e-14,9.32587e-15)  
(-3.13083e-14,7.10543e-15)  (-6.66134e-16,4.44089e-15)  (-1.11022e-14,0)  (2.98372e-15,-5.32907e-15)  (4.21885e-15,3.55271e-15)  (-1.5099e-14,-2.22045e-16)  (-1.77636e-14,-8.71525e-15)  (-1.66533e-14,-4.21885e-15)  (-1.77636e-15,-7.10543e-15)  (-2.66454e-15,2.66454e-15)  (-4.44089e-15,-3.55271e-15)  (2.66454e-15,-5.32907e-15)  (7.99361e-15,4.88498e-15)  (-2.88658e-15,5.77316e-15)  (-5.9952e-15,2.77556e-15)  (-4.44089e-16,1.22125e-15)  (1.5099e-14,7.99361e-15)  (6.21725e-15,0)  (-4.63518e-15,-3.55271e-15)  (3.9968e-15,-7.54952e-15)  (-4.88498e-15,-6.88338e-15)  (-2.44249e-15,7.49401e-16)  (-9.76996e-15,3.10862e-15)  (-8.99281e-15,4.44089e-16)  (-2.68674e-14,-5.44009e-15)  (1.5099e-14,4.44089e-16)  (8.43769e-15,-1.77636e-15)  (4.44089e-16,6.21725e-15)  (83.6403,-3.9968e-15)  (-2.57572e-14,7.10543e-15)  (9.32587e-15,4.66294e-15)  (-2.13163e-14,-1.76248e-15)  
(-8.88178e-16,3.88578e-15)  (0,-9.10383e-15)  (8.21565e-15,-3.77476e-15)  (3.10862e-15,8.88178e-16)  (-1.87628e-14,-3.55271e-15)  (-3.19744e-14,-7.43849e-15)  (-4.44089e-15,4.77396e-15)  (0,0)  (5.32907e-15,8.88178e-15)  (-5.32907e-15,-1.24345e-14)  (4.44089e-16,-1.06581e-14)  (-2.79637e-15,-2.66454e-15)  (4.44089e-15,-1.9984e-15)  (1.15463e-14,-6.21725e-15)  (-5.32907e-15,-2.66454e-15)  (-8.60423e-16,2.44249e-15)  (6.21725e-15,1.77636e-15)  (3.55271e-15,8.88178e-16)  (-6.66134e-15,8.88178e-16)  (1.9984e-15,3.77476e-15)  (5.10703e-15,2.60902e-15)  (4.71845e-15,-8.43769e-15)  (7.99361e-15,6.66134e-15)  (3.55271e-15,-3.55271e-15)  (-3.15303e-14,5.32907e-15)  (-1.69587e-14,2.58127e-15)  (-4.66294e-15,-4.44089e-15)  (-4.88498e-15,-3.44169e-15)  (-2.22045e-14,-1.06581e-14)  (84.1368,-4.44089e-15)  (4.44089e-16,-4.21885e-15)  (1.02141e-14,1.77636e-15)  
(-5.68434e-14,1.77636e-14)  (2.30926e-14,8.88178e-15)  (3.08642e-14,5.32907e-15)  (6.03961e-14,8.88178e-16)  (-1.9984e-14,2.66454e-15)  (3.73035e-14,2.66454e-15)  (3.10862e-14,-4.88498e-15)  (1.06581e-14,-5.32907e-15)  (1.24345e-14,5.32907e-15)  (1.06581e-14,-3.55271e-15)  (-1.42109e-14,-3.55271e-15)  (-1.06581e-14,4.44089e-15)  (1.86517e-14,2.10942e-15)  (1.26565e-14,-1.77636e-15)  (1.02141e-14,-7.10543e-15)  (-8.88178e-16,-2.77556e-15)  (2.22045e-15,4.66294e-15)  (2.22045e-15,3.55271e-15)  (9.76996e-15,3.77476e-15)  (5.32907e-15,-7.99361e-15)  (-1.82077e-14,-2.66454e-15)  (0,-5.32907e-15)  (-1.75415e-14,5.55112e-15)  (-4.21885e-15,5.32907e-15)  (6.21725e-15,-2.66454e-15)  (6.66134e-15,1.10467e-14)  (3.55271e-15,-6.21725e-15)  (8.88178e-16,-1.28786e-14)  (1.06581e-14,-3.10862e-15)  (5.77316e-15,-4.44089e-16)  (118.757,1.77636e-15)  (-1.36779e-13,1.77636e-14)  
